conversation_id,turn_no,speaker,utterance,intent,price,background_data,items,negotiation_strategy_label
5,1,1,"The TV features a 120Hz refresh rate and a 70-inch screen. It has a resolution of 3840 x 2160 and a contrast ratio of 1000:1. The TV also has 5G connectivity for accessing content from Amazon Fire TV, Alexa, and Netflix.",Provide_Clarification-Y,NA',"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",no_strategy
5,2,0,"Hey, I do not need the soundbar. Is it possible to remove the soundbar from the package? What would be the new price?",Negotiate-Remove-X,74200,"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ",TV,no_strategy
5,2,1,"Sure, go ahead and remove the soundbar and just leave the other stuff.",tell_price,98300,"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ",TV,no_strategy
5,3,0,that are the specifications of the Sharp Aquos R3 4K TV and what is the difference between the Sharp Aquos R2 4K TV?,Ask_Clarification-Y,NA',"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ",TV,no_strategy
5,3,1,"The Sharp Aquos R3 TV has a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content. The Sharp Aquos R2 TV has a 120Hz refresh rate, 60-inch screen, and 4G connectivity for streaming content.",Provide_Clarification-Y,NA',"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ",TV,expanding_the_pie
5,4,0,What is your best deal if I were to buy the TV along with the Soundbar?,Negotiate-Add-X,75100,"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",expanding_the_pie
5,4,1,"If you buy the TV and the soundbar, it would cost you only $99200.0 How does that sound?",tell_price,99200,"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",expanding_the_pie
5,5,0,would you please let me know the screen size of the Sharp Aquos R3 TV?,Ask_Clarification-Y,NA',"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",no_strategy
5,5,1,The screen size of the Sharp Aquos R3 is 70 inches. Can I help you with any other query?,Provide_Clarification-Y,NA',"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",active_listening
5,6,0,"Excuse me, I do not want the delivery and I will not be using the Sonos Beam. Is it possible to remove the delivery from the deal? What would be the new price?",Negotiate-Remove-delivery,74600,"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",gradual_concession_making
5,6,1,"Certainly, if you do not want the delivery, I can remove the delivery from the deal. ",Negotiate-Remove-delivery,98700,"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",expanding_the_pie
5,7,0,"What would be the price for the TV, soundbar, and wall mount altogether?",Ask_Price,74600,"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",no_strategy
5,7,1,"You would have to add the TV, the soundbar, and the wall mount together to see what it would be. I would say it would be close to $98700.0",Ask_Price,98700,"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",no_strategy
5,8,0,Can you tell me about the refresh rate of the Sharp Aquos R3?,Ask_Clarification-Y,NA',"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",no_strategy
5,8,1,The refresh rate of the Sharp Aquos R3 is 120 Hz.,Provide_Clarification-Y,NA',"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",no_strategy
5,9,0,"What would be the price for the TV, soundbar, and wall mount altogether?",Ask_Price,74600,"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",no_strategy
5,9,1,"With wall mount included, the TV, soundbar, and wall mount altogether would only cost you $98700.0 sounds very fair for the product.",Ask_Price,98700,"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",expanding_the_pie
5,10,0,"With the wall mount included, the total price for this TV, soundbar, and wall mount would be $98700.0 This is a fair price for the product, and I appreciate your interest in it. However, I cannot go lower than $78900.0 since my budget is that low. Thank you.",Reject,78900,"A TV called Sharp Aquos R3 . This 4K TV features a 120Hz refresh rate, 70-inch screen, and 5G connectivity for streaming content., (A Soundbar called Sonos Beam. The Sonos Beam is a compact soundbar that provides excellent sound quality and features Amazon Alexa voice control built-in. It is easy to set up and can be controlled through the Sonos app, making it a great option for smart home enthusiasts.,), ","TV, (Soundbar,)",no_strategy
